arm,model,grid,seed,path,bytes,n_params,sha256
within,nnconv,IEEE24,0,within_nnconv/within_nnconv_IEEE24_s0.pt,4674977,1166660,9f2f12685ba19bee3020ece84a57b8ae2da2ecf560bb5ee25878505cadbbd43c
within,nnconv,IEEE24,100,within_nnconv/within_nnconv_IEEE24_s100.pt,4675033,1166660,bc8c2fc60030ae59186316e23bd2aa587611756caba19f18b876bc6f1932202d
within,nnconv,IEEE24,300,within_nnconv/within_nnconv_IEEE24_s300.pt,4675033,1166660,376579f20d77be3afd8e2012635253b8d489fa178123ac7c7dac620d750a63c2
within,nnconv,IEEE39,0,within_nnconv/within_nnconv_IEEE39_s0.pt,4674977,1166660,30f4c18f42bbe590a1cf2e9938b49684ea5cfabaf60b64004a7cddc15f717ea3
within,nnconv,IEEE39,100,within_nnconv/within_nnconv_IEEE39_s100.pt,4675033,1166660,bb7f26941a54186f929e3f57fbdfb111a6fc45c221ec3ab60c1d9f2bb9cf5df1
within,nnconv,IEEE39,300,within_nnconv/within_nnconv_IEEE39_s300.pt,4675033,1166660,5b6cb2362d479a4adfb9ec870bd47f4465110ba7ee0e2ad0a5de03d91a3a0166
within,nnconv,UK,0,within_nnconv/within_nnconv_UK_s0.pt,4674801,1166660,4d166efa4e66f67ec09ab3f1b5671ef97a95585cc3d4f33964c07c9ab319c15e
within,nnconv,UK,100,within_nnconv/within_nnconv_UK_s100.pt,4674857,1166660,b18b794154162fa0da26d465e4d4631550d9923b943768db3fff7e8738753f50
within,nnconv,UK,300,within_nnconv/within_nnconv_UK_s300.pt,4674857,1166660,14bde03b9015f2b1a8c57752c4999bae88e71a47f4219a51150a09dd6282e1bc
within,transformer,IEEE118,0,within_transformer/within_transformer_IEEE118_s0.pt,765959,188516,9d8aa4bf138cbc2d407e49e9f1034a89271ee1e5f85ef5290fcfbb3c4f3c6730
within,transformer,IEEE118,100,within_transformer/within_transformer_IEEE118_s100.pt,766035,188516,c669989f1927b017ab784f248cd37f25dc32fe0d4c60cae2ea88acf6825bfc94
within,transformer,IEEE118,300,within_transformer/within_transformer_IEEE118_s300.pt,766035,188516,ed12fb16298135c2a4868e301d90fcd2839516da785187bd0ad7318326a3e9ea
within,transformer,IEEE118,700,within_transformer/within_transformer_IEEE118_s700.pt,766035,188516,6f0a7e374ad6d35b9bfac51c0881085b85349c61e9554b6ea5cbba3760bb93a5
within,transformer,IEEE118,1000,within_transformer/within_transformer_IEEE118_s1000.pt,766073,188516,a233d51e88fd1180ce38992a7b6913dd4e3881974ba637f60b0116e1d2752c3f
within,transformer,IEEE24,0,within_transformer/within_transformer_IEEE24_s0.pt,765921,188516,b8a19ecf64db210d6ef2a3c0cb302a68a489eef41f3178222c73f5c6130e763b
within,transformer,IEEE24,100,within_transformer/within_transformer_IEEE24_s100.pt,765997,188516,1e6ab48875c04a5b39ff9f4b2b70652ab24a5c90b916c154a0e1361ce98768b1
within,transformer,IEEE24,300,within_transformer/within_transformer_IEEE24_s300.pt,765997,188516,c12015b45fa6837eaafae9dd5ace3bb0fc66d202b20d970a911c28ea7d20a5e4
within,transformer,IEEE24,700,within_transformer/within_transformer_IEEE24_s700.pt,765997,188516,5bb06f4ff34f7134e1851274ac7a6a14056284d50a99dacdd61aa7d075c2e77d
within,transformer,IEEE24,1000,within_transformer/within_transformer_IEEE24_s1000.pt,766035,188516,46ba8755fc54950ec4df9242c134377dfab0fe26badf309c6fd6ff0623278f0a
within,transformer,IEEE39,0,within_transformer/within_transformer_IEEE39_s0.pt,765921,188516,427688a1cb5a72adf7637c950ae9c1837ab9c62de8ed339df70bb4bf9bd22302
within,transformer,IEEE39,100,within_transformer/within_transformer_IEEE39_s100.pt,765997,188516,7ab7d5e1052f86c9257ef7df9da9cfa957d00c04b03beaef48efa0e44fdce90e
within,transformer,IEEE39,300,within_transformer/within_transformer_IEEE39_s300.pt,765997,188516,0e265f4780c8b8f0fab607b16a87ad488f251ba68c59d5825915bdbd1e502778
within,transformer,IEEE39,700,within_transformer/within_transformer_IEEE39_s700.pt,765997,188516,b4d0ce3e138f206d320251edc186bdaae64dc38913a870f276f7f435dbc83673
within,transformer,IEEE39,1000,within_transformer/within_transformer_IEEE39_s1000.pt,766035,188516,b93883e56f0a39de34c43d780c1b28105ddf253ce28fedd623cd34b2eead06ac
within,transformer,UK,0,within_transformer/within_transformer_UK_s0.pt,765705,188516,87234a1f108169fbe020c27f1a914b2d4cfd53683beaaf10435e1b6078b747a6
within,transformer,UK,100,within_transformer/within_transformer_UK_s100.pt,765781,188516,09eae6a79248bb7797894235b05d781fc6e54ac4f6990283667e2a0db8fed326
within,transformer,UK,300,within_transformer/within_transformer_UK_s300.pt,765781,188516,9cb754bed66ac95f63b437edcdbcc3661e1d16c597b33b7dfee8fe0a61651a40
within,transformer,UK,700,within_transformer/within_transformer_UK_s700.pt,765781,188516,2e841c786801b576c2aef547d9663076f03b22656dcb463776b0fe09a0aceeba
within,transformer,UK,1000,within_transformer/within_transformer_UK_s1000.pt,765819,188516,ebb5161f483df58eb2b53a7b699d14024adaa5f6534f9599ef819ae0a328f276
