arm,model,train_grid,test_grid,seed,unseen,normalize,nrmse,checkpoint,pred_n_P,pred_nrmse_P,pred_mae_P,pred_n_Q,pred_nrmse_Q,pred_mae_Q,pred_n_V,pred_nrmse_V,pred_mae_V,pred_n_theta,pred_nrmse_theta,pred_mae_theta,p95_P,p99_P,max_P,p95_Q,p99_Q,max_Q,p95_V,p99_V,max_V,p95_theta,p99_theta,max_theta,vm_n,vm_viol_rate_true,vm_viol_rate_pred,vm_false_secure,vm_false_alarm,ac_dp_mean_mw,ac_dp_max_mw,ac_dp_p95_mw,ac_dq_mean_mvar,ac_dq_max_mvar,ac_dq_p95_mvar,ac_dp_pct_load,ac_dq_pct_load,ac_dp_true_max_mw,branch_loading_max_pct,branch_loading_max_pct_true,overload_rate_true,overload_rate_pred,missed_overload_rate,false_overload_rate
cross,transformer,IEEE39,UK,0,True,pu_zscore,0.18252642452716827,ckpt_norm/cross_transformer/cc_transformer_IEEE39_s0.pt,100,0.5766327381134033,17407.1875,2400,0.36113911867141724,2433.7548828125,500,9.638422966003418,0.2805060148239136,2800,3.584707021713257,384.8679504394531,32104.681640625,34727.90234375,34845.06640625,9189.3837890625,16319.4853515625,16844.283203125,0.6019533276557922,0.878876805305481,1.0019407272338867,1429.6033935546875,1860.9658203125,2192.271484375,500,0.0,0.7919999957084656,,0.7919999957084656,70491.97840733496,913782.4641605384,269999.40927446925,129547.08238450596,651989.4517868966,370423.1486888782,5690.490934496704,23280.084976225422,0.02256714660795467,20654.26839811627,366.00194481596884,0.13235955056179774,0.890561797752809,0.02037351443123939,0.876974876974877
cross,transformer,IEEE39,IEEE24,100,True,pu_zscore,0.12242522835731506,ckpt_norm/cross_transformer/cc_transformer_IEEE39_s100.pt,100,0.5071278810501099,513.2391967773438,1100,0.25975918769836426,124.58992767333984,1300,0.42409244179725647,0.05270237848162651,2300,0.28684869408607483,21.14311408996582,1066.6849365234375,1157.98779296875,1163.95849609375,334.1191711425781,362.3724670410156,403.9204406738281,0.10602355748414993,0.12105678021907806,0.14970004558563232,37.80744934082031,50.774169921875,107.19303894042969,1300,0.03999999910593033,0.32538461685180664,0.5961538553237915,0.32211539149284363,1489.4767213576993,8604.646282109745,4928.8824014246575,487.14481917486904,3773.606417099232,1637.5831947382435,1919.0653556596476,944.8937164725028,0.0008034773983256471,1547.0059416574236,151.31231666828333,0.024337479718766902,0.5997836668469443,0.08888888888888889,0.5920177383592018
cross,transformer,IEEE39,IEEE39,100,False,pu_zscore,0.014913252554833889,ckpt_norm/cross_transformer/cc_transformer_IEEE39_s100.pt,100,0.0588662214577198,22.119617462158203,1000,0.039098095148801804,41.15919876098633,2900,0.05892932415008545,0.008881897665560246,3800,0.06506147980690002,3.524230480194092,43.94759750366211,325.5008239746094,415.608642578125,161.76132202148438,287.3614196777344,513.4615478515625,0.03876757249236107,0.0639180839061737,0.11151987314224243,15.133978843688965,23.32381248474121,29.235572814941406,2900,0.3834482729434967,0.38413792848587036,0.05215827375650406,0.033557046204805374,483.46190085577706,10204.044155992611,2510.227633981892,138.60262213130218,5420.610354505884,696.8792667077016,391.6055049099832,105.51494637680676,0.004102766341884667,1140.7072751236917,442.2535128840565,0.24041657434079328,0.2840682472856193,0.14838709677419354,0.1044340723453909
cross,transformer,IEEE39,IEEE118,100,True,pu_zscore,0.10657460242509842,ckpt_norm/cross_transformer/cc_transformer_IEEE39_s100.pt,100,2.205545663833618,4941.7626953125,5400,0.10823957622051239,204.47779846191406,6400,0.282596617937088,0.05763937160372734,11700,0.3128877282142639,105.12889862060547,5921.86474609375,6120.23876953125,6144.76611328125,753.268310546875,1528.054443359375,3289.16455078125,0.09481484442949295,0.15007008612155914,0.19805657863616943,171.578857421875,195.2107696533203,245.3824005126953,6400,0.1404687464237213,0.03265624865889549,0.9977753162384033,0.03762952238321304,1567.8404757648348,14070.823468283501,6334.01166195409,645.4573678803873,9206.913290085591,2876.1105935668693,5244.986049244972,991.7133899692124,0.0037645663818632147,5551.0804868361865,677.2283342026458,0.10627253852038028,0.6188394710960551,0.4005141388174807,0.6211407959894846
cross,transformer,IEEE39,UK,100,True,pu_zscore,0.14401859045028687,ckpt_norm/cross_transformer/cc_transformer_IEEE39_s100.pt,100,0.5644351243972778,16970.017578125,2400,0.19286254048347473,1216.1717529296875,500,8.112435340881348,0.24298712611198425,2800,3.8305718898773193,475.39508056640625,31572.83984375,34114.19140625,34226.515625,4954.79736328125,10834.5966796875,12262.19140625,0.5402163863182068,0.577284574508667,0.6255536079406738,1105.3157958984375,1525.916259765625,1747.83056640625,500,0.0,0.9200000166893005,,0.9200000166893005,60429.683563182385,597765.7637519843,253431.09349194664,133845.29625614337,695510.9680866,375067.22308190615,4905.417707709465,22771.279831797587,0.02256714660795467,11539.234122076256,366.00194481596884,0.13235955056179774,0.9310112359550562,0.04753820033955857,0.9277389277389277
cross,transformer,IEEE39,IEEE24,1000,True,pu_zscore,0.12621335685253143,ckpt_norm/cross_transformer/cc_transformer_IEEE39_s1000.pt,100,0.5123581290245056,523.6541137695312,1100,0.2674892842769623,135.3000030517578,1300,0.2679378092288971,0.02878781594336033,2300,0.4407384395599365,31.24747657775879,1064.216064453125,1155.322021484375,1161.6842041015625,299.7558288574219,412.6010437011719,506.18267822265625,0.0755632221698761,0.09003199636936188,0.14329612255096436,65.71844482421875,87.75841522216797,117.8669662475586,1300,0.03999999910593033,0.05230769142508507,0.7884615659713745,0.045673076063394547,1526.7967619797032,9727.406771459264,4182.462225512676,852.4266903882601,6497.174149081438,2835.30506234156,1974.283546641426,1681.2959322687536,0.0008034773983256471,2258.7919019284404,151.31231666828333,0.024337479718766902,0.5740941049215792,0.07777777777777778,0.565410199556541
cross,transformer,IEEE39,IEEE39,1000,False,pu_zscore,0.014699503779411316,ckpt_norm/cross_transformer/cc_transformer_IEEE39_s1000.pt,100,0.06369464844465256,29.808691024780273,1000,0.0383048914372921,38.138999938964844,2900,0.05941472947597504,0.009919884614646435,3800,0.06231356039643288,3.5927350521087646,69.9201889038086,326.9085388183594,417.016357421875,157.68711853027344,280.4612731933594,489.136962890625,0.03789777681231499,0.06151684373617172,0.11036306619644165,14.261631965637207,22.792577743530273,31.91620635986328,2900,0.3834482729434967,0.3882758617401123,0.050359711050987244,0.03914988785982132,483.79328870073533,9326.29583152445,2745.7959364155618,144.64272337591908,4632.700948275835,724.5423701834709,391.7593739009169,110.16101948046546,0.004102766341884667,1013.5095462626361,442.2535128840565,0.24041657434079328,0.27985818745845337,0.16129032258064516,0.102975495915986
cross,transformer,IEEE39,IEEE118,1000,True,pu_zscore,0.1047319620847702,ckpt_norm/cross_transformer/cc_transformer_IEEE39_s1000.pt,100,2.1733741760253906,4868.86376953125,5400,0.10337802022695541,183.0469207763672,6400,0.261465460062027,0.05274929851293564,11700,0.33313658833503723,113.66007232666016,5846.27587890625,6044.33154296875,6068.8447265625,746.534912109375,1473.330078125,3210.357421875,0.09354550391435623,0.1441119760274887,0.21516704559326172,177.57843017578125,200.10980224609375,246.1083984375,6400,0.1404687464237213,0.13984374701976776,0.9121245741844177,0.14833666384220123,1265.7416723545464,23394.539289883312,4729.28689190442,477.7389021377796,7022.224189303779,1620.9685268648811,4233.953335952627,732.6556078901535,0.0037645663818632147,4489.910622854061,677.2283342026458,0.10627253852038028,0.43000764943722,0.5398457583547558,0.42642293819159993
cross,transformer,IEEE39,UK,1000,True,pu_zscore,0.127834752202034,ckpt_norm/cross_transformer/cc_transformer_IEEE39_s1000.pt,100,0.4861985146999359,13665.1259765625,2400,0.1736190766096115,1274.7474365234375,500,16.14278221130371,0.4711639881134033,2800,5.546726226806641,690.8594970703125,29175.02734375,32887.6953125,33002.984375,3667.209228515625,6907.638671875,11618.0791015625,1.159664511680603,1.2389769554138184,1.3335840702056885,1692.905029296875,2191.646484375,2410.867431640625,500,0.0,0.9760000109672546,,0.9760000109672546,64877.87626753807,861009.513866845,223988.8793898852,149005.03378756362,1587541.9658647752,412375.1952191776,5352.249149930593,26194.822997164716,0.02256714660795467,17907.924578798793,366.00194481596884,0.13235955056179774,0.9079775280898876,0.04584040747028863,0.9009324009324009
cross,transformer,IEEE39,IEEE24,300,True,pu_zscore,0.1337376981973648,ckpt_norm/cross_transformer/cc_transformer_IEEE39_s300.pt,100,0.6202588081359863,665.4827270507812,1100,0.22903680801391602,114.79087829589844,1300,0.22346961498260498,0.025642476975917816,2300,0.30160292983055115,21.33354949951172,1225.3372802734375,1315.011962890625,1326.298095703125,263.2821044921875,385.4395751953125,465.07574462890625,0.06022653728723526,0.07655622065067291,0.1669994592666626,43.68193435668945,55.550559997558594,117.56709289550781,1300,0.03999999910593033,0.11999999731779099,0.8269230723381042,0.11778846383094788,2005.2550706516465,9622.077140095667,7739.436467670685,711.238966120944,5238.5671207491905,2235.1422276336034,2594.46246278319,1395.583614452563,0.0008034773983256471,843.3410880300642,151.31231666828333,0.024337479718766902,0.7239048134126554,0.3111111111111111,0.7247782705099778
cross,transformer,IEEE39,IEEE39,300,False,pu_zscore,0.01761389710009098,ckpt_norm/cross_transformer/cc_transformer_IEEE39_s300.pt,100,0.092444509267807,62.3810920715332,1000,0.045222241431474686,41.096012115478516,2900,0.05450042337179184,0.008439539931714535,3800,0.06217694282531738,3.318549394607544,101.53977966308594,409.2590026855469,499.3668212890625,191.0271759033203,339.6551208496094,559.6678466796875,0.03464941307902336,0.056453075259923935,0.11173641681671143,14.497269630432129,23.552507400512695,28.415634155273438,2900,0.3834482729434967,0.3799999952316284,0.05575539544224739,0.029082773253321648,437.87887160283645,11585.85946279604,2109.550197222815,127.35464284137635,3972.1253270142265,596.2893155655642,355.0717282074647,100.30288882770877,0.004102766341884667,1182.6988703179281,442.2535128840565,0.24041657434079328,0.29204520274761797,0.1382488479262673,0.1117269544924154
cross,transformer,IEEE39,IEEE118,300,True,pu_zscore,0.10434353351593018,ckpt_norm/cross_transformer/cc_transformer_IEEE39_s300.pt,100,2.1765971183776855,4876.7958984375,5400,0.10177251696586609,179.3397674560547,6400,0.2730630040168762,0.05497971177101135,11700,0.3220234513282776,107.50398254394531,5846.8974609375,6044.169921875,6068.64208984375,738.9263916015625,1419.1007080078125,3155.32373046875,0.09696143865585327,0.14806361496448517,0.20484530925750732,174.57447814941406,196.65074157714844,248.65460205078125,6400,0.1404687464237213,0.06031249836087227,1.0,0.07016906142234802,2014.346131504245,33863.261194955136,6760.325225350558,973.8800787207697,16510.22349429131,3905.202978491292,6751.282010088372,1504.4264578250943,0.0037645663818632147,6162.625461532539,677.2283342026458,0.10627253852038028,0.6070921210796634,0.4318766066838046,0.611725866601455
cross,transformer,IEEE39,UK,300,True,pu_zscore,0.13067291676998138,ckpt_norm/cross_transformer/cc_transformer_IEEE39_s300.pt,100,0.540787398815155,15982.23828125,2400,0.1429278552532196,1016.8338623046875,500,19.993131637573242,0.5588998198509216,2800,2.6338448524475098,306.8051452636719,30737.2265625,33932.375,34377.38671875,2750.844970703125,5602.9267578125,11558.8818359375,1.3707165718078613,1.6209229230880737,1.6297141313552856,998.5849609375,1226.899169921875,1638.61474609375,500,0.0,0.8140000104904175,,0.8140000104904175,50171.50615451525,554103.1034641108,187745.77683735394,109440.7944940559,1022106.2365653097,351130.74627526966,4034.1963294479056,17570.947617616675,0.02256714660795467,12045.47294837255,366.00194481596884,0.13235955056179774,0.895505617977528,0.0500848896434635,0.8872053872053872
cross,transformer,IEEE39,IEEE24,700,True,pu_zscore,0.11804862320423126,ckpt_norm/cross_transformer/cc_transformer_IEEE39_s700.pt,100,0.5324724912643433,553.2054443359375,1100,0.21183930337429047,105.63477325439453,1300,0.2770581841468811,0.031215397641062737,2300,0.3469581604003906,23.498943328857422,1099.7462158203125,1179.85205078125,1199.39599609375,245.41104125976562,378.3449401855469,453.9673156738281,0.0770580992102623,0.10477925091981888,0.14625954627990723,52.833133697509766,75.8270492553711,99.01518249511719,1300,0.03999999910593033,0.23153845965862274,0.8846153616905212,0.23637820780277252,1339.94595656856,9362.624883150878,4810.3130229424,559.1768042733022,4189.466424319953,2154.800732752614,1737.7145364775763,1098.9437162361733,0.0008034773983256471,964.6675014911704,151.31231666828333,0.024337479718766902,0.5443482963764197,0.15555555555555556,0.5368625277161863
cross,transformer,IEEE39,IEEE39,700,False,pu_zscore,0.015401707030832767,ckpt_norm/cross_transformer/cc_transformer_IEEE39_s700.pt,100,0.05769217014312744,41.01491165161133,1000,0.04055411368608475,38.846214294433594,2900,0.060290709137916565,0.00926212128251791,3800,0.06488090753555298,3.560185432434082,81.98265075683594,215.93038940429688,306.0382080078125,167.81320190429688,293.5210876464844,482.1845703125,0.03919033706188202,0.0628022775053978,0.11824125051498413,14.732024192810059,23.659448623657227,28.38916015625,2900,0.3834482729434967,0.3810344934463501,0.05575539544224739,0.03076062723994255,402.45583399986015,9914.697189345012,2080.6078938508504,136.69389471291856,4414.510573244815,687.5183764360513,326.1836956129193,105.2323800118815,0.004102766341884667,1102.5759975839985,442.2535128840565,0.24041657434079328,0.2765344560159539,0.14285714285714285,0.0927654609101517
cross,transformer,IEEE39,IEEE118,700,True,pu_zscore,0.1082991287112236,ckpt_norm/cross_transformer/cc_transformer_IEEE39_s700.pt,100,2.258737564086914,5062.96240234375,5400,0.10340965539216995,184.35887145996094,6400,0.23445987701416016,0.04650111496448517,11700,0.3617936968803406,123.4083023071289,6038.7490234375,6236.6826171875,6261.1875,775.7234497070312,1454.1661376953125,3106.373046875,0.08291690051555634,0.13005028665065765,0.205704927444458,190.46543884277344,208.2201385498047,247.54730224609375,6400,0.1404687464237213,0.09578125178813934,0.888765275478363,0.09325577318668365,847.5811624774433,5999.642697174684,2889.3534856156193,296.6653693155764,3912.790829518374,1024.4567581191397,2827.517679357802,455.59736434259594,0.0037645663818632147,3186.7796386691134,677.2283342026458,0.10627253852038028,0.45563326412413946,0.5526992287917738,0.4566240753194351
cross,transformer,IEEE39,UK,700,True,pu_zscore,0.14526879787445068,ckpt_norm/cross_transformer/cc_transformer_IEEE39_s700.pt,100,0.6002325415611267,18354.318359375,2400,0.15654613077640533,1149.516845703125,500,15.22387409210205,0.386467307806015,2800,3.6569628715515137,409.6082458496094,32332.263671875,35067.48046875,35182.8359375,3981.717041015625,6010.15625,11097.9013671875,1.2638697624206543,1.402365803718567,1.5132107734680176,1212.6290283203125,1989.1064453125,2376.586669921875,500,0.0,0.8320000171661377,,0.8320000171661377,85323.38400674752,805748.3040773362,475447.1752771729,158764.66747254974,1776022.1737650773,519152.6423792989,6869.535653040353,28174.09463010174,0.02256714660795467,19143.065313526877,366.00194481596884,0.13235955056179774,0.9107865168539326,0.11969439728353141,0.9154364154364154
cross,transformer,UK,IEEE24,0,True,pu_zscore,8.973987579345703,ckpt_norm/cross_transformer/cc_transformer_UK_s0.pt,100,30.832307815551758,37814.64453125,1100,23.163883209228516,11285.51953125,1300,0.23807649314403534,0.028047244995832443,2300,1.0929584503173828,80.23529815673828,39280.05859375,39959.453125,39964.35546875,26607.626953125,27122.34375,27519.765625,0.07608527690172195,0.07878410816192627,0.08257979154586792,149.42892456054688,163.84027099609375,194.22512817382812,1300,0.03999999910593033,0.0,1.0,0.0,2984.0175841340097,38119.62338991088,5851.927728150125,5291.503577802191,27517.508435719596,20965.0685009625,3847.449961950416,10338.36450281911,0.0008034773983256471,3865.0340191692385,151.31231666828333,0.024337479718766902,0.7969172525689562,0.011111111111111112,0.7921286031042128
cross,transformer,UK,IEEE39,0,True,pu_zscore,1.5602420568466187,ckpt_norm/cross_transformer/cc_transformer_UK_s0.pt,100,22.855445861816406,21728.123046875,1000,1.70944344997406,2338.097412109375,2900,0.24607105553150177,0.05113278701901436,3800,0.4574136435985565,37.7051887512207,22131.888671875,22195.029296875,22377.8828125,6081.7177734375,6088.126953125,6994.0849609375,0.13253548741340637,0.1596589833498001,0.18269187211990356,72.4185562133789,96.00848388671875,113.63805389404297,2900,0.3834482729434967,0.0,1.0,0.0,5249.191024655417,47244.53988080958,33890.8763868184,2566.9174974618145,36263.90479949921,13804.720416219323,4251.337519969235,2025.523437045476,0.004102766341884667,3201.7935785224367,442.2535128840565,0.24041657434079328,0.6525592732107246,0.18525345622119815,0.6012252042007001
cross,transformer,UK,IEEE118,0,True,pu_zscore,0.9187374711036682,ckpt_norm/cross_transformer/cc_transformer_UK_s0.pt,100,17.149873733520508,38695.484375,5400,1.2702738046646118,3149.373779296875,6400,0.1373976469039917,0.02204948663711548,11700,0.41059064865112305,140.72389221191406,39665.125,39858.3671875,39882.61328125,8789.6396484375,16372.5615234375,17719.6875,0.06848298758268356,0.10001210123300552,0.15539336204528809,219.18136596679688,245.8084716796875,284.6466064453125,6400,0.1404687464237213,0.014843749813735485,1.0,0.017269587144255638,1456.5015512284403,33278.65164509971,5111.19061605758,1561.3357219392408,18574.900324792525,6063.650980299436,4878.050862511894,2421.701153274099,0.0037645663818632147,3668.696814066161,677.2283342026458,0.10627253852038028,0.6220631624959021,0.44010282776349613,0.6294552790854069
cross,transformer,UK,UK,0,False,pu_zscore,0.0040573799051344395,ckpt_norm/cross_transformer/cc_transformer_UK_s0.pt,100,0.012871051207184792,386.22210693359375,2400,0.008089739829301834,46.227447509765625,500,0.03542154282331467,0.0004261420981492847,2800,0.01300450973212719,1.3234683275222778,607.290771484375,1215.82080078125,1551.8564453125,137.79322814941406,338.8967590332031,1815.3837890625,0.001107135321944952,0.004694258328527212,0.022171199321746826,4.730038642883301,7.7839250564575195,15.425460815429688,500,0.0,0.0,,0.0,1099.2267547030137,11964.909090794154,3643.239609965235,481.41295273754554,38442.92405594621,1856.6698353780985,89.471717451425,78.21841727644961,0.02256714660795467,892.9445352709598,366.00194481596884,0.13235955056179774,0.160561797752809,0.08149405772495756,0.044936544936544934
cross,transformer,UK,IEEE24,100,True,pu_zscore,6.200420379638672,ckpt_norm/cross_transformer/cc_transformer_UK_s100.pt,100,15.419169425964355,18885.548828125,1100,18.298357009887695,9010.2685546875,1300,0.29375019669532776,0.03635108470916748,2300,0.9236514568328857,65.31488800048828,19235.390625,25142.896484375,25331.240234375,21413.146484375,21511.3046875,26916.744140625,0.08343546837568283,0.08616787940263748,0.09436357021331787,150.09066772460938,163.9530792236328,253.760498046875,1300,0.03999999910593033,0.07076922804117203,1.0,0.07371795177459717,2826.661590267183,23290.2993706397,7596.059949940161,4452.178868174847,24383.536883370143,17698.447990566634,3643.0897643853186,8705.834885867034,0.0008034773983256471,5094.040959462181,151.31231666828333,0.024337479718766902,0.7733910221741482,0.15555555555555556,0.7716186252771619
cross,transformer,UK,IEEE39,100,True,pu_zscore,1.0264004468917847,ckpt_norm/cross_transformer/cc_transformer_UK_s100.pt,100,11.968165397644043,11376.5302734375,1000,1.926374077796936,2958.270751953125,2900,0.257110059261322,0.05365249142050743,3800,0.4282307028770447,31.016742706298828,11776.404296875,11839.3408203125,12021.5673828125,6308.21435546875,6326.912109375,6370.7109375,0.1363370716571808,0.16449086368083954,0.18565374612808228,95.39959716796875,110.7710189819336,122.86760711669922,2900,0.3834482729434967,0.0,1.0,0.0,5169.326180711883,31430.318965131988,28365.345610462013,2621.0541014397163,20877.581617664855,13797.571610626464,4186.66420849097,2071.556267361116,0.004102766341884667,3265.3182897678867,442.2535128840565,0.24041657434079328,0.5659206736095723,0.19723502304147467,0.4909568261376896
cross,transformer,UK,IEEE118,100,True,pu_zscore,0.5050837397575378,ckpt_norm/cross_transformer/cc_transformer_UK_s100.pt,100,10.53372859954834,23762.822265625,5400,0.5474939942359924,1076.900634765625,6400,0.14060667157173157,0.022689737379550934,11700,0.3975116014480591,136.34825134277344,24753.091796875,24930.75,24955.19921875,4290.36962890625,6667.841796875,11078.0224609375,0.06835412979125977,0.09894273430109024,0.15431630611419678,211.31988525390625,235.41932678222656,272.7804870605469,6400,0.1404687464237213,0.03609374910593033,0.9977753162384033,0.041628796607255936,1760.8029114904716,24532.22022694898,5002.622699262056,865.7189309023995,13797.095694590305,3570.2405701649095,5897.050901300666,1341.9030214138106,0.0037645663818632147,2354.62269327021,677.2283342026458,0.10627253852038028,0.5953994099005573,0.4442159383033419,0.6001100446292107
cross,transformer,UK,UK,100,False,pu_zscore,0.0031628417782485485,ckpt_norm/cross_transformer/cc_transformer_UK_s100.pt,100,0.008140835911035538,179.51722717285156,2400,0.007267416920512915,40.137203216552734,500,0.0372609868645668,0.0005290269618853927,2800,0.01212344504892826,1.275301218032837,369.1756286621094,1071.8138427734375,1540.740234375,141.55906677246094,325.2926330566406,1353.9893798828125,0.001268797554075718,0.005284314975142479,0.02345418930053711,4.196435928344727,7.403519153594971,14.119369506835938,500,0.0,0.0,,0.0,1036.7897545702751,10030.668780624921,3888.2827734839943,481.10320745492453,20526.90504530844,2087.898205970813,86.20948001945877,90.02118295455936,0.02256714660795467,475.2601019289328,366.00194481596884,0.13235955056179774,0.16280898876404495,0.04753820033955857,0.042346542346542344
cross,transformer,UK,IEEE24,1000,True,pu_zscore,10.689090728759766,ckpt_norm/cross_transformer/cc_transformer_UK_s1000.pt,100,32.58824157714844,40012.00390625,1100,29.423450469970703,15664.4619140625,1300,0.2927719056606293,0.03493206948041916,2300,0.5409972667694092,35.73305130004883,40632.6171875,40742.20703125,40796.19140625,27087.365234375,27169.068359375,27511.5625,0.07742596417665482,0.079488106071949,0.12585097551345825,88.13351440429688,115.24201202392578,147.79241943359375,1300,0.03999999910593033,0.07538461685180664,0.9230769276618958,0.07532051205635071,4482.499699816076,41948.48620723396,9755.322862572182,7230.261024036569,27469.37583766705,24957.748056087596,5777.426162524055,14124.810247131625,0.0008034773983256471,2702.666193344751,151.31231666828333,0.024337479718766902,0.8104380746349378,0.7222222222222222,0.8237250554323725
cross,transformer,UK,IEEE39,1000,True,pu_zscore,2.1931655406951904,ckpt_norm/cross_transformer/cc_transformer_UK_s1000.pt,100,16.13608741760254,15339.125,1000,5.346085071563721,6902.1015625,2900,0.26751527190208435,0.05595174804329872,3800,0.39475899934768677,29.34941864013672,15768.1572265625,15964.044921875,15981.27734375,20313.486328125,20322.986328125,20378.138671875,0.14126968383789062,0.168830007314682,0.1897447109222412,74.11068725585938,88.29582977294922,106.3848876953125,2900,0.3834482729434967,0.0,1.0,0.0,5621.383137678044,32338.734710578916,21795.60167329155,3380.8690630536353,19951.91012910079,12707.295264683562,4552.877066485107,2670.6748750778956,0.004102766341884667,2387.565676481406,442.2535128840565,0.24041657434079328,0.709727454021715,0.25253456221198156,0.6977829638273045
cross,transformer,UK,IEEE118,1000,True,pu_zscore,0.772723913192749,ckpt_norm/cross_transformer/cc_transformer_UK_s1000.pt,100,14.7461576461792,33267.44140625,5400,1.0313684940338135,1713.89892578125,6400,0.14947131276130676,0.02566266804933548,11700,0.2746516764163971,87.22158813476562,34232.44921875,34434.484375,38560.00390625,9483.841796875,15295.2119140625,15591.1396484375,0.06615912914276123,0.10498882085084915,0.1532965898513794,172.888427734375,204.06748962402344,237.20774841308594,6400,0.1404687464237213,0.00046874998952262104,1.0,0.0005453553749248385,2194.942758098593,33100.717117516964,7933.261958470022,1692.923816590676,19095.076141341622,7659.307663813651,7350.538529748853,2621.988387011654,0.0037645663818632147,4006.550153999141,677.2283342026458,0.10627253852038028,0.6696535897716097,0.40616966580976865,0.6786696827046524
cross,transformer,UK,UK,1000,False,pu_zscore,0.003195995232090354,ckpt_norm/cross_transformer/cc_transformer_UK_s1000.pt,100,0.005627640523016453,129.0033416748047,2400,0.008221514523029327,47.114261627197266,500,0.037125781178474426,0.0004753858956974,2800,0.01267688162624836,1.2395678758621216,362.81451416015625,670.5757446289062,745.5390625,167.9038848876953,374.35986328125,1531.9959716796875,0.0011119036935269833,0.005324904806911945,0.021414875984191895,4.0191497802734375,7.710544586181641,19.221908569335938,500,0.0,0.0,,0.0,1045.4790293753867,13715.010332519378,3742.9522925064543,545.7906522272248,33414.856829152064,2298.929458847642,86.57324733490687,87.9807630491754,0.02256714660795467,1089.0927169409413,366.00194481596884,0.13235955056179774,0.1661797752808989,0.056876061120543296,0.047656047656047654
cross,transformer,UK,IEEE24,300,True,pu_zscore,7.719247817993164,ckpt_norm/cross_transformer/cc_transformer_UK_s300.pt,100,29.228031158447266,35887.0390625,1100,18.495298385620117,10557.267578125,1300,0.28709283471107483,0.032021693885326385,2300,0.5797073245048523,39.354705810546875,36567.60546875,38107.3984375,38160.8984375,15381.3486328125,15465.7880859375,15624.9697265625,0.09775598347187042,0.10446814447641373,0.10910981893539429,92.50454711914062,104.60960388183594,121.3972396850586,1300,0.03999999910593033,0.1530769169330597,0.7115384340286255,0.14743590354919434,3799.1976766851267,37750.28407637279,10262.246348793922,4481.983773362079,14892.596767556688,13771.888337138065,4898.54555637042,8754.475715938917,0.0008034773983256471,1566.3407133605156,151.31231666828333,0.024337479718766902,0.5908599242833964,0.7333333333333333,0.5989467849223947
cross,transformer,UK,IEEE39,300,True,pu_zscore,2.070646286010742,ckpt_norm/cross_transformer/cc_transformer_UK_s300.pt,100,12.516230583190918,11897.4365234375,1000,5.2634501457214355,7788.1171875,2900,0.21305274963378906,0.044915907084941864,3800,0.5419877767562866,38.592132568359375,12323.6259765625,12385.6728515625,12529.3037109375,15522.587890625,15570.296875,15603.3876953125,0.11290904879570007,0.1406649947166443,0.16804832220077515,101.4292984008789,168.48590087890625,182.146484375,2900,0.3834482729434967,0.06758620589971542,0.826438844203949,0.0016778523568063974,6406.998866374175,54012.297578585276,25040.0948363556,7141.268809808171,85678.01164562262,54664.338002068565,5189.048326916988,5639.16052776632,0.004102766341884667,5389.954100624019,442.2535128840565,0.24041657434079328,0.6831376024817195,0.25253456221198156,0.662777129521587
cross,transformer,UK,IEEE118,300,True,pu_zscore,1.2068990468978882,ckpt_norm/cross_transformer/cc_transformer_UK_s300.pt,100,22.48672103881836,50740.9140625,5400,1.6743420362472534,3507.244140625,6400,0.1405220925807953,0.022045845165848732,11700,0.4163531959056854,141.83970642089844,51728.9765625,51894.59765625,52304.8828125,12826.5947265625,16880.875,17228.541015625,0.06419632583856583,0.1129244789481163,0.1633790135383606,220.22445678710938,241.90744018554688,268.1598815917969,6400,0.1404687464237213,0.0010937500046566129,1.0,0.0012724959524348378,1950.991161112372,44485.56129244204,5533.682338979763,1773.4690763773642,17388.160527621716,9588.003670696035,6534.523590916084,2749.91227514499,0.0037645663818632147,4156.751934716035,677.2283342026458,0.10627253852038028,0.6190033876079117,0.32904884318766064,0.6128263128935624
cross,transformer,UK,UK,300,False,pu_zscore,0.003123020986095071,ckpt_norm/cross_transformer/cc_transformer_UK_s300.pt,100,0.007519199512898922,215.46560668945312,2400,0.007386792916804552,39.463905334472656,500,0.034779589623212814,0.00038075254997238517,2800,0.011161762289702892,1.186781644821167,483.1153259277344,525.4189453125,658.322265625,122.9301528930664,303.6723937988281,1721.9793701171875,0.0012724545085802674,0.003421449800953269,0.02332538366317749,3.5914011001586914,7.011284351348877,14.687019348144531,500,0.0,0.0,,0.0,1223.2699101942935,14667.978460767305,4596.295942604081,590.3357626493663,44706.473957051916,1787.169763152689,102.14304625689246,108.59878472416766,0.02256714660795467,2053.5453652554397,366.00194481596884,0.13235955056179774,0.14573033707865168,0.11799660441426146,0.03341103341103341
