model,held_out_grid,seed,regime,num_layers,hidden,learning_rate,normalize,nrmse,mse,mae,nrmse_P,nrmse_Q,nrmse_V,nrmse_theta,mse_P,mse_Q,mse_V,mse_theta,mae_P,mae_Q,mae_V,mae_theta
transformer,IEEE24,100,B,2,128,0.001,pu_zscore,0.4553707540035248,98041.0546875,78.68033599853516,0.1198775395750999,0.923127830028534,0.5067418813705444,1.2491363286972046,60601.2265625,320757.03125,0.0054089049808681,10805.9541015625,46.563621520996094,206.7262115478516,0.0384646691381931,61.39307403564453
transformer,IEEE24,300,B,2,128,0.001,pu_zscore,0.3360938727855682,53407.08984375,52.74849319458008,0.1899779587984085,0.3984664380550384,0.4462412297725677,0.4904368221759796,152199.125,59763.5,0.0041944505646824,1665.7490234375,78.25894165039062,101.07267761230467,0.0304860491305589,31.63186264038086
transformer,IEEE24,700,B,2,128,0.001,pu_zscore,0.3013140261173248,42925.6015625,50.22186279296875,0.0445850044488906,0.6543978452682495,0.7512618899345398,0.5546320080757141,8382.689453125,161189.328125,0.0118882656097412,2130.361328125,15.72844696044922,146.05157470703125,0.0494465343654155,39.0579948425293
transformer,IEEE24,1000,B,2,128,0.001,pu_zscore,0.4699100255966186,104401.59375,69.58230590820312,0.0658700689673423,1.0244524478912354,0.3623668551445007,0.7855666875839233,18297.087890625,395035.53125,0.002765875775367,4273.75439453125,23.46083068847656,210.3154296875,0.0285749714821577,44.524375915527344
transformer,IEEE39,0,B,2,128,0.001,pu_zscore,0.1107908338308334,18152.474609375,50.75738525390625,0.0447515696287155,0.0936405509710311,0.4120408892631531,1.4318886995315552,16761.03515625,30320.58984375,0.011710237711668,25528.2578125,20.05225944519043,61.94190979003906,0.0673692971467971,120.96797943115234
transformer,IEEE39,100,B,2,128,0.001,pu_zscore,0.1752476394176483,45418.4765625,61.39564895629883,0.1170397773385047,0.1106042936444282,0.2617756128311157,1.4092841148376465,114643.9765625,42301.296875,0.0047265407629311,24728.611328125,53.96086502075195,71.37013244628906,0.0447353012859821,120.20687866210938
transformer,IEEE39,300,B,2,128,0.001,pu_zscore,0.123228520154953,22456.947265625,44.19234085083008,0.0796633288264274,0.0848776176571846,0.2494972646236419,0.9736509323120116,53113.0390625,24911.283203125,0.0042935512028634,11803.4560546875,36.52824020385742,57.21793365478516,0.0388764254748821,82.98432159423828
transformer,IEEE39,700,B,2,128,0.001,pu_zscore,0.1322691291570663,25872.904296875,53.27975463867188,0.0781330540776252,0.1034605354070663,0.2952328622341156,1.1116361618041992,51092.109375,37013.4140625,0.0060119382105767,15386.078125,35.81033706665039,80.63690185546875,0.0522399693727493,96.61953735351562
transformer,IEEE39,1000,B,2,128,0.001,pu_zscore,0.1197780221700668,21216.923828125,55.30393981933594,0.0555063635110855,0.0977523177862167,0.3422963917255401,1.4461896419525146,25785.16015625,33041.8125,0.0080814585089683,26040.7265625,25.16689109802246,76.91899108886719,0.0510048605501651,119.07886505126952
transformer,IEEE118,0,B,2,128,0.001,pu_zscore,0.2363023161888122,347454.75,81.3852767944336,0.1835051625967025,0.0669470801949501,0.1197494193911552,0.3632242679595947,1322418.625,50343.26953125,0.0007072034059092,17057.013671875,105.76058197021484,94.86286163330078,0.0153416078537702,124.9022979736328
transformer,IEEE118,100,B,2,128,0.001,pu_zscore,0.19582100212574,238605.75,69.55369567871094,0.1515929549932479,0.0570810176432132,0.116687037050724,0.3446792662143707,902465.0,36598.359375,0.0006714948685839,15359.734375,87.32987213134766,74.47367095947266,0.0138983204960823,116.3973617553711
transformer,IEEE118,300,B,2,128,0.001,pu_zscore,0.2924033403396606,532018.875,86.66742706298828,0.2284477651119232,0.074342630803585,0.1267784386873245,0.3572823703289032,2049491.625,62080.33203125,0.0007926624384708,16503.517578125,131.7109375,92.37641143798828,0.0166965816169977,122.56566619873048
transformer,IEEE118,700,B,2,128,0.001,pu_zscore,0.2587288618087768,416535.59375,84.12565612792969,0.2001004517078399,0.0825904980301857,0.1197368130087852,0.3637166023254394,1572419.75,76619.328125,0.0007070544525049,17103.287109375,115.3427963256836,97.71215057373048,0.0141867334023118,123.4334945678711
transformer,IEEE118,1000,B,2,128,0.001,pu_zscore,0.312899500131607,609217.125,90.3672332763672,0.2411400377750396,0.1111233532428741,0.1118613108992576,0.336184024810791,2283552.5,138703.953125,0.000617102428805,14611.9267578125,139.0112762451172,107.11458587646484,0.0131864827126264,115.3298797607422
transformer,UK,0,B,2,128,0.001,pu_zscore,0.1474505513906479,4344573.5,529.8842163085938,0.0734715089201927,0.2089562714099884,2.1676549911499023,5.184598922729492,10846768.0,5831291.5,0.0076597924344241,700234.25,545.2806396484375,1081.9794921875,0.0333026833832263,492.2436218261719
transformer,UK,100,B,2,128,0.001,pu_zscore,0.1429685950279235,4084469.75,485.74114990234375,0.0809021070599556,0.1508191078901291,4.081025123596191,2.386146545410156,13151704.0,3037852.5,0.0271503366529941,148322.578125,611.9664916992188,1070.4700927734375,0.0545314289629459,260.4735412597656
transformer,UK,300,B,2,128,0.001,pu_zscore,0.1787692606449127,6386163.5,662.687255859375,0.0811971053481102,0.3001883327960968,3.143104791641236,3.171265125274658,13247793.0,12034874.0,0.0161047670990228,261986.03125,611.9717407226562,1683.2061767578125,0.0346032120287418,355.5364990234375
transformer,UK,700,B,2,128,0.001,pu_zscore,0.1621519476175308,5254104.5,572.0803833007812,0.0851963832974433,0.216231107711792,1.7571799755096436,2.679859399795532,14584941.0,6244393.5,0.0050334907136857,187084.140625,649.831787109375,1373.68115234375,0.0231413301080465,264.785400390625
transformer,UK,1000,B,2,128,0.001,pu_zscore,0.1364903748035431,3722703.0,460.0230712890625,0.0772750377655029,0.1437024921178817,2.99522066116333,2.26804780960083,11998883.0,2757925.5,0.0146249504759907,134003.90625,565.3948364257812,1021.9743041992188,0.0416710153222084,252.6813507080078
