model,train_grid,test_grid,unseen,seed,regime,num_layers,hidden,learning_rate,nrmse,mse,mae,nrmse_P,nrmse_Q,nrmse_V,nrmse_theta,mse_P,mse_Q,mse_V,mse_theta,mae_P,mae_Q,mae_V,mae_theta
gat,IEEE39,IEEE118,True,1000,B,2,128,0.001,0.1030618399381637,61029.0078125,51.98984146118164,0.0694167762994766,0.0674336925148963,5.7711710929870605,0.6103384494781494,185322.125,46753.7734375,2.016524314880371,12038.0966796875,39.20365524291992,63.58620071411133,0.784051239490509,104.3854522705078
gat,IEEE39,UK,True,1000,B,2,128,0.001,0.1674347817897796,7593739.0,748.2932739257812,0.0909940525889396,0.1860584318637848,189.473876953125,5.021243095397949,19794912.0,9715510.0,56.761348724365234,864477.0625,768.3616943359375,1592.3228759765625,2.755791664123535,629.7327270507812
gat,IEEE118,IEEE24,True,0,B,2,128,0.001,0.9719502925872804,554423.8125,218.0927581787109,0.1464542299509048,1.7367959022521973,26.4030704498291,4.776503086090088,101325.15625,1915521.25,15.31968116760254,200833.515625,57.39056015014648,548.9933471679688,1.734959363937378,264.2520751953125
gat,IEEE118,IEEE39,True,0,B,2,128,0.001,2.0040671825408936,6522261.5,587.8793334960938,0.1456780582666397,2.4805076122283936,41.737403869628906,4.938587665557861,183132.4375,25542390.0,134.47190856933594,363387.46875,67.61763000488281,1921.2974853515625,6.9467620849609375,355.65557861328125
gat,IEEE118,IEEE118,False,0,B,2,128,0.001,0.009120624512434,477.9578857421875,2.296505212783813,0.0057991901412606,0.0074147395789623,0.2717695534229278,0.0405578985810279,1293.40087890625,565.2682495117188,0.004471746739,53.157840728759766,0.716380774974823,3.872141122817993,0.0391192696988582,4.558380126953125
gat,IEEE118,UK,True,0,B,2,128,0.001,1.331348180770874,480117600.0,7101.224609375,0.1417433321475982,2.5677971839904785,761.4230346679688,25.296463012695312,48032244.0,1850496512.0,916.6554565429688,21940700.0,1194.9390869140625,23920.287109375,9.81712818145752,3279.854736328125
gat,IEEE118,IEEE24,True,100,B,2,128,0.001,0.267640084028244,42039.3671875,90.99109649658205,0.1028613224625587,0.3508683145046234,14.62541675567627,2.131507873535156,49982.4609375,78176.7578125,4.700643539428711,39993.546875,43.74358367919922,137.21023559570312,1.2947041988372805,181.71583557128903
gat,IEEE118,IEEE39,True,100,B,2,128,0.001,0.1799600422382354,52592.73828125,101.12073516845705,0.0893880873918533,0.1068671643733978,20.86836814880371,2.5114755630493164,68950.3203125,47409.88671875,33.61689758300781,93977.15625,40.37643814086914,70.9754638671875,4.308256149291992,288.82281494140625
gat,IEEE118,IEEE118,False,100,B,2,128,0.001,0.0156411379575729,1405.6500244140625,5.783650875091553,0.0087953759357333,0.015130640938878,1.079225778579712,0.0953084379434585,2975.138916015625,2353.8427734375,0.0705180466175079,293.5479736328125,1.369431495666504,9.677170753479004,0.15802101790905,11.929977416992188
gat,IEEE118,UK,True,100,B,2,128,0.001,0.3731291890144348,37712276.0,1743.587646484375,0.1264823675155639,0.6088538765907288,473.4653625488281,15.804535865783691,38246132.0,104038256.0,354.42999267578125,8564351.0,1029.1717529296875,3901.45751953125,5.134988784790039,2038.5860595703125
gat,IEEE118,IEEE24,True,300,B,2,128,0.001,1.1062334775924685,718203.3125,355.4764709472656,0.080617755651474,1.9435619115829468,24.31683158874512,7.096775531768799,30702.576171875,2398756.25,12.99435806274414,443341.34375,33.603755950927734,884.4763793945312,2.06897234916687,501.75677490234375
gat,IEEE118,IEEE39,True,300,B,2,128,0.001,0.6831743121147156,757943.125,364.0361022949219,0.0903837606310844,0.6717701554298401,16.649320602416992,8.544981956481934,70494.9140625,1873362.125,21.398021697998047,1087894.375,40.83940887451172,611.3284912109375,3.2703800201416016,800.7061157226562
gat,IEEE118,IEEE118,False,300,B,2,128,0.001,0.0075981505215168,331.708251953125,2.546339511871338,0.0043270457535982,0.0073883053846657,0.3049723207950592,0.037523578852415,720.0809936523438,561.2450561523438,0.005631142295897,45.50141525268555,0.6269227266311646,5.293337345123291,0.0410139709711074,4.22408390045166
gat,IEEE118,UK,True,300,B,2,128,0.001,1.0601269006729126,304424832.0,7724.7861328125,0.1961843371391296,1.9790011644363403,1092.44921875,27.81537628173828,92014496.0,1099155200.0,1886.9334716796875,26527776.0,1431.5062255859375,25340.408203125,16.04960060119629,4111.17529296875
gat,IEEE118,IEEE24,True,700,B,2,128,0.001,1.534557223320007,1382038.0,537.02685546875,0.06249376013875,2.239788293838501,100.5733871459961,16.24764633178711,18449.58984375,3185688.75,222.28338623046875,2323790.5,24.21400451660156,848.1793212890625,8.660552024841309,1267.0535888671875
gat,IEEE118,IEEE39,True,700,B,2,128,0.001,1.0881317853927612,1922811.125,627.3633422851562,0.0907522216439247,0.9520055055618286,64.40255737304688,16.090551376342773,71070.8515625,3762350.75,320.174560546875,3857502.5,40.91802215576172,834.1734619140625,12.310206413269045,1622.051513671875
gat,IEEE118,IEEE118,False,700,B,2,128,0.001,0.0109752118587493,692.095947265625,4.078415393829346,0.004696138203144,0.0133573999628424,0.6539632678031921,0.0515089035034179,848.1646728515625,1834.453369140625,0.0258929952979087,85.73950958251953,1.1004198789596558,9.025415420532228,0.0916909873485565,6.096132755279541
gat,IEEE118,UK,True,700,B,2,128,0.001,1.1141034364700315,336213632.0,10302.30859375,0.0865355506539344,1.1965922117233276,3569.6435546875,164.25765991210938,17902624.0,401845600.0,20146.69140625,925086080.0,725.2615356445312,14266.7197265625,53.09701919555664,26164.158203125
gat,IEEE118,IEEE24,True,1000,B,2,128,0.001,0.6398714184761047,240291.953125,201.69659423828125,0.0455317273736,0.9332799315452576,30.58683013916016,6.726128101348877,9793.583984375,553112.1875,20.55936813354492,398241.375,15.46510887145996,385.0695190429688,2.4131979942321777,403.8385314941406
gat,IEEE118,IEEE39,True,1000,B,2,128,0.001,0.5598686933517456,509033.0,254.41891479492188,0.0909694656729698,0.602774977684021,27.06478309631348,5.534372329711914,71411.515625,1508310.625,56.54441833496094,456353.3125,41.15095520019531,527.9793090820312,5.0955424308776855,443.4498901367188
gat,IEEE118,IEEE118,False,1000,B,2,128,0.001,0.0099952053278684,574.0159301757812,4.296946048736572,0.0045475326478481,0.0114114535972476,0.6317964196205139,0.0707621127367019,795.3350219726562,1338.8895263671875,0.0241673998534679,161.81471252441406,1.1345475912094116,7.362110614776611,0.0925297737121582,8.59859561920166
gat,IEEE118,UK,True,1000,B,2,128,0.001,1.2194039821624756,402772288.0,8217.703125,0.1427458375692367,2.335732936859131,1834.175537109375,30.182842254638672,48714072.0,1531134080.0,5319.072265625,31235700.0,1112.0867919921875,27054.345703125,25.02013397216797,4679.3583984375
gat,UK,IEEE24,True,0,B,2,128,0.001,0.2350744605064392,32431.326171875,42.955848693847656,0.1323432475328445,0.2704685628414154,64.30977630615234,0.22360560297966,82740.296875,46453.9921875,90.88553619384766,440.1304626464844,55.62607955932617,94.74813079833984,4.40738582611084,17.041784286499023
gat,UK,IEEE39,True,0,B,2,128,0.001,0.1289893090724945,27019.73046875,39.52060317993164,0.0878236964344978,0.0973002687096595,37.80412292480469,0.3762470185756683,66558.0234375,39301.43359375,110.32121276855467,2109.165283203125,39.39697265625,74.42546844482422,6.202397346496582,38.05759048461914
gat,UK,IEEE118,True,0,B,2,128,0.001,0.1036399006843566,61715.53125,53.49549102783203,0.0696994215250015,0.0694011077284812,10.965492248535156,0.569981575012207,186834.375,49521.703125,7.280007839202881,10498.759765625,39.37070083618164,76.44673919677734,1.5840269327163696,96.58049774169922
gat,UK,UK,False,0,B,2,128,0.001,0.0061562429182231,10265.8701171875,17.820362091064453,0.0014779573539271,0.0112816607579588,62.646034240722656,0.0579083710908889,5222.17529296875,35720.12109375,6.204991340637207,114.97771453857422,5.559075355529785,57.451416015625,0.6332566142082214,7.637696743011475
gat,UK,IEEE24,True,100,B,2,128,0.001,0.166523277759552,16274.3515625,29.410240173339844,0.1012506410479545,0.1602122336626052,7.042035102844238,0.2042367458343505,48429.390625,16299.7431640625,1.0897759199142456,367.18408203125,42.9137077331543,58.80710983276367,0.6434299945831299,15.276724815368652
gat,UK,IEEE39,True,100,B,2,128,0.001,0.1267694383859634,26097.7265625,37.17538833618164,0.0797137916088104,0.1062030047178268,5.732389450073242,0.4282660484313965,54833.24609375,46822.4296875,2.536600351333618,2732.698486328125,35.438804626464844,65.26370239257812,1.0118193626403809,46.98722076416016
gat,UK,IEEE118,True,100,B,2,128,0.001,0.105155810713768,63534.125,48.87760543823242,0.0719111040234565,0.066392958164215,3.420062065124512,0.5544500350952148,198879.625,45321.76953125,0.7081798911094666,9934.3916015625,40.60609436035156,60.300724029541016,0.5868929028511047,94.01671600341795
gat,UK,UK,False,100,B,2,128,0.001,0.0101840440183877,28093.43359375,20.44180679321289,0.0054542804136872,0.0121068218722939,24.499170303344727,0.0577938295900821,71121.7734375,41136.484375,0.9489793181419371,114.52330017089844,15.87977123260498,58.20643997192383,0.2692672610282898,7.41175651550293
gat,UK,IEEE24,True,300,B,2,128,0.001,0.182872012257576,19626.748046875,34.57573699951172,0.1078147962689399,0.1909039169549942,29.23377227783203,0.2217587232589721,54912.3671875,23142.96875,18.7806453704834,432.8899536132813,45.81769561767578,73.12516021728516,2.343624353408813,17.016462326049805
gat,UK,IEEE39,True,300,B,2,128,0.001,0.1382855623960495,31054.69140625,45.08005142211914,0.0888406261801719,0.1127632334828376,32.38334274291992,0.4666069149971008,68108.328125,52785.58984375,80.95133209228516,3243.89501953125,40.08970642089844,81.04146575927734,6.524958610534668,52.66407775878906
gat,UK,IEEE118,True,300,B,2,128,0.001,0.1020943373441696,59888.5546875,48.101863861083984,0.0695303231477737,0.0656421557068824,9.114523887634276,0.5369667410850525,185928.921875,44302.52734375,5.029717445373535,9317.7529296875,39.27204513549805,60.97106552124024,1.506818413734436,90.65750885009766
gat,UK,UK,False,300,B,2,128,0.001,0.0785741508007049,1672336.625,139.3420867919922,0.0517176799476146,0.0323630720376968,99.5650863647461,0.1619374006986618,6394486.5,293945.1875,15.673580169677734,899.1356811523438,352.81414794921875,182.38726806640625,1.2099796533584597,20.956871032714844
gat,UK,IEEE24,True,700,B,2,128,0.001,0.15321084856987,13776.306640625,26.866891860961918,0.098114438354969,0.1207489967346191,18.53805923461914,0.2031095474958419,45475.6875,9258.837890625,7.552128791809082,363.1422729492188,41.47746276855469,49.22657775878906,1.625951886177063,15.13757610321045
gat,UK,IEEE39,True,700,B,2,128,0.001,0.1373898535966873,30653.701171875,42.166160583496094,0.0898632779717445,0.1092860326170921,19.234601974487305,0.472086638212204,69685.3515625,49580.359375,28.559267044067383,3320.533447265625,40.615013122558594,72.23136138916016,3.144192934036255,52.674095153808594
gat,UK,IEEE118,True,700,B,2,128,0.001,0.1053960248827934,63824.7265625,48.91498565673828,0.0722657889127731,0.0659916773438453,5.844162940979004,0.5471621751785278,200846.3125,44775.5703125,2.067855834960937,9674.9443359375,40.9488410949707,61.19932174682617,0.8102803230285645,92.70150756835938
gat,UK,UK,False,700,B,2,128,0.001,0.045225441455841,554025.6875,56.482872009277344,0.0289070773869752,0.0278747696429491,65.14016723632812,0.0939719676971435,1997726.25,218066.734375,6.708907127380371,302.7802734375,110.55008697509766,102.19795989990234,0.8196973204612732,12.363757133483888
gat,UK,IEEE24,True,1000,B,2,128,0.001,0.1586966961622238,14780.5146484375,28.58795928955078,0.1017799600958824,0.1238027364015579,38.41970443725586,0.2182958722114563,48937.07421875,9733.0712890625,32.4376106262207,419.47601318359375,43.182987213134766,51.98539733886719,2.436271905899048,16.747182846069336
gat,UK,IEEE39,True,1000,B,2,128,0.001,0.1302025020122528,27530.384765625,39.03506851196289,0.0859815180301666,0.1023339703679084,24.308517456054688,0.4341129064559936,63795.07421875,43473.0390625,45.61394119262695,2807.8232421875,38.972267150878906,65.29861450195312,3.663660764694214,48.20573806762695
gat,UK,IEEE118,True,1000,B,2,128,0.001,0.101960189640522,59731.27734375,48.55828475952149,0.0697945803403854,0.0637336671352386,4.706940650939941,0.5511086583137512,187344.875,41763.85546875,1.341383934020996,9815.0126953125,39.46148300170898,60.86154174804688,0.5045286417007446,93.40559387207033
gat,UK,UK,False,1000,B,2,128,0.001,0.0067144394852221,12211.9169921875,20.77564239501953,0.0017941509140655,0.0120841432362794,40.81032943725586,0.0697629749774932,7695.654296875,40982.51171875,2.633263111114502,166.8710174560547,6.201116561889648,68.35368347167969,0.4574282765388489,8.090331077575684
gin,IEEE24,IEEE24,False,0,B,3,128,0.001,0.0091406740248203,49.035457611083984,1.8013818264007568,0.0025430882815271,0.0154288066551089,0.6517819762229919,0.0404665172100067,30.551767349243164,151.1659698486328,0.009335670620203,14.414770126342772,1.0280983448028564,3.977123975753784,0.0459897443652153,2.154315233230591
gin,IEEE24,IEEE39,True,0,B,3,128,0.001,0.1372322887182235,30583.43359375,39.051395416259766,0.0891128480434417,0.1116336435079574,2.4131150245666504,0.3730617165565491,68526.3515625,51733.33984375,0.4495072066783905,2073.603515625,40.21309280395508,76.2186279296875,0.4350162148475647,39.338809967041016
gin,IEEE24,IEEE118,True,0,B,3,128,0.001,0.1043742671608924,62593.2265625,59.33930587768555,0.0691468939185142,0.072644867002964,6.350552558898926,0.6151183247566223,183883.9375,54259.11328125,2.4417355060577397,12227.388671875,39.04656219482422,92.37232208251952,0.7077997326850891,105.23053741455078
gin,IEEE24,UK,True,0,B,3,128,0.001,0.1852089464664459,9291551.0,1126.0438232421875,0.0911792814731597,0.2322891503572464,1606.6741943359375,7.905968189239502,19875582.0,15143446.0,4081.4052734375,2143093.5,766.0751953125,2655.388671875,19.18267822265625,1063.528564453125
gin,IEEE24,IEEE24,False,100,B,3,128,0.001,0.0079198097810149,36.811485290527344,1.579695463180542,0.0014643853064626,0.0140453223139047,0.811489999294281,0.0366584993898868,10.130343437194824,125.27165222167967,0.0144712878391146,11.829474449157717,0.4544034302234649,3.79167366027832,0.0623420141637325,2.0103628635406494
gin,IEEE24,IEEE39,True,100,B,3,128,0.001,0.1450652629137039,34174.36328125,42.30888366699219,0.0891878753900528,0.1268973648548126,6.309844970703125,0.2843929827213287,68641.7890625,66847.5546875,3.073392629623413,1205.0419921875,40.25386047363281,99.3684310913086,0.8376402854919434,28.77558708190918
gin,IEEE24,IEEE118,True,100,B,3,128,0.001,0.1496515125036239,128677.53125,95.65766143798828,0.0700699388980865,0.1738156676292419,11.185107231140137,0.6869186758995056,188826.03125,310628.03125,7.57453441619873,15248.4990234375,39.56618118286133,226.81622314453125,1.2068270444869995,115.04141998291016
gin,IEEE24,UK,True,100,B,3,128,0.001,0.1851559728384018,9286237.0,1119.5380859375,0.0892041623592376,0.1543450653553009,1455.7373046875,18.25978279113769,19023822.0,6685783.5,3350.580810546875,11431998.0,747.7732543945312,1420.051025390625,17.24256134033203,2293.085693359375
gin,IEEE24,IEEE24,False,300,B,3,128,0.001,0.0079375971108675,36.97701644897461,1.71385657787323,0.0011935967486351,0.0141160460188984,0.584314227104187,0.0407729931175708,6.730210781097412,126.53640747070312,0.0075029800646007,14.633938789367676,0.376791775226593,3.872183322906494,0.0430413223803043,2.563410758972168
gin,IEEE24,IEEE39,True,300,B,3,128,0.001,0.1422972530126571,32882.640625,44.41749954223633,0.0893252119421958,0.1204892843961715,4.434906482696533,0.4021038115024566,68853.3515625,60266.66796875,1.518272042274475,2409.022216796875,40.318115234375,93.47210693359376,0.8993178009986877,42.98046112060547
gin,IEEE24,IEEE118,True,300,B,3,128,0.001,0.1033811569213867,61407.7578125,47.482521057128906,0.0696725398302078,0.0721533074975013,13.068910598754885,0.4088954031467438,186690.296875,53527.30078125,10.340806007385254,5403.07373046875,39.37693786621094,86.16157531738281,1.910446286201477,62.481101989746094
gin,IEEE24,UK,True,300,B,3,128,0.001,0.3368021845817566,30726568.0,2395.56005859375,0.0910167023539543,0.4604598581790924,1892.156982421875,35.656131744384766,19804768.0,59504580.0,5660.677734375,43591260.0,762.0284423828125,4325.54541015625,22.730663299560547,4471.93603515625
gin,IEEE24,IEEE24,False,700,B,3,128,0.001,0.0081468699499964,38.95249938964844,1.7812349796295166,0.001706211362034,0.0141194136813282,0.8483820557594299,0.04188759252429,13.752418518066406,126.59679412841795,0.0158169884234666,15.444964408874512,0.6272291541099548,3.694712400436402,0.0637835711240768,2.7392144203186035
gin,IEEE24,IEEE39,True,700,B,3,128,0.001,0.1414123773574829,32474.94921875,41.55355453491211,0.0894027352333068,0.1196334436535835,6.342718124389648,0.3183737099170685,68972.9140625,59413.55859375,3.105499505996704,1510.215087890625,40.3657341003418,92.0411605834961,1.2021960020065308,32.60512924194336
gin,IEEE24,IEEE118,True,700,B,3,128,0.001,0.10321956127882,61215.94140625,56.50889205932617,0.07005425542593,0.0666276440024375,2.799372673034668,0.5694459080696106,188741.515625,45642.73828125,0.4744572639465332,10479.037109375,39.61012649536133,90.85285186767578,0.36209836602211,95.21048736572266
gin,IEEE24,UK,True,700,B,3,128,0.001,0.293052464723587,23262432.0,1749.6409912109375,0.0894803032279014,0.4954026043415069,1030.375732421875,12.109430313110352,19141786.0,68878456.0,1678.592529296875,5027804.5,747.69287109375,4700.36669921875,13.05144500732422,1537.4534912109375
gin,IEEE24,IEEE24,False,1000,B,3,128,0.001,0.0080124335363507,37.677547454833984,1.6242529153823853,0.0014959493419155,0.0141900209710001,0.99420166015625,0.0373052693903446,10.571758270263672,127.86611938476562,0.0217214990407228,12.250574111938477,0.4604423642158508,3.707497596740722,0.083978846669197,2.2450931072235107
gin,IEEE24,IEEE39,True,1000,B,3,128,0.001,0.1374484598636627,30679.86328125,37.21141052246094,0.0876148790121078,0.1155501082539558,5.777744293212891,0.2652173936367035,66241.890625,55426.9609375,2.5768983364105225,1048.01708984375,39.4745979309082,81.97244262695312,1.0215102434158323,26.37709045410156
gin,IEEE24,IEEE118,True,1000,B,3,128,0.001,0.1242251843214035,88666.5546875,82.48712158203125,0.0724999830126762,0.1174364909529686,12.065191268920898,0.5756771564483643,202150.203125,141797.625,8.813410758972168,10709.6279296875,41.10182189941406,191.692626953125,1.5964112281799316,95.55764770507812
gin,IEEE24,UK,True,1000,B,3,128,0.001,0.2619881927967071,18592074.0,1874.6796875,0.0898297354578971,0.2733350396156311,1144.5860595703125,31.539430618286133,19291580.0,20968022.0,2071.337646484375,34106616.0,750.3416137695312,2720.927734375,13.223551750183104,4014.2265625
gin,IEEE39,IEEE24,True,0,B,3,128,0.001,0.1787052303552627,18742.53515625,40.54445266723633,0.1048281192779541,0.1413034349679947,2.9692091941833496,1.085823893547058,51912.1484375,12679.287109375,0.1937414109706878,10378.505859375,44.732513427734375,52.13639450073242,0.2269627153873443,65.08191680908203
gin,IEEE39,IEEE39,False,0,B,3,128,0.001,0.0150124803185462,365.997802734375,3.548612594604492,0.0013741055736318,0.0184512566775083,0.5478696227073669,0.0480372458696365,16.293603897094727,1413.293212890625,0.0231704842299222,34.38116455078125,0.4658755362033844,10.01407241821289,0.0946984142065048,3.619803905487061
gin,IEEE39,IEEE118,True,0,B,3,128,0.001,0.2336650639772415,313709.78125,109.08905029296876,0.1167468130588531,0.2644383311271667,1.6835278272628784,0.6011347770690918,524189.71875,718971.5,0.1715995818376541,11677.775390625,65.96117401123047,273.9917907714844,0.2441839873790741,96.1590805053711
gin,IEEE39,UK,True,0,B,3,128,0.001,0.9695024490356444,254602192.0,3949.624755859375,0.127540037035942,1.7811429500579834,985.3880004882812,50.99446105957031,38888452.0,890357376.0,1535.212890625,89161408.0,1041.9210205078125,8177.70703125,10.240886688232422,6568.630859375
gin,IEEE39,IEEE24,True,100,B,3,128,0.001,0.1753807216882705,18051.67578125,41.12939453125,0.1014235541224479,0.1598981618881225,7.491757869720459,0.9152969121932985,48594.9453125,16235.8984375,1.2334123849868774,7374.62646484375,43.04670715332031,63.26958465576172,0.5563299059867859,57.64495468139648
gin,IEEE39,IEEE39,False,100,B,3,128,0.001,0.0151463849470019,372.5559997558594,3.5748136043548584,0.0014842774253338,0.018606711179018,0.7482064962387085,0.0477431565523147,19.01109313964844,1437.2080078125,0.0432139113545417,33.961483001708984,0.5286442041397095,9.853095054626465,0.1273772716522216,3.790137529373169
gin,IEEE39,IEEE118,True,100,B,3,128,0.001,0.1003474220633506,57856.6015625,52.71689224243164,0.0674077644944191,0.0652381181716919,2.273468017578125,0.6322229504585266,174750.421875,43758.8203125,0.312934398651123,12916.8583984375,38.07341766357422,66.8480453491211,0.3085964322090149,105.63751220703124
gin,IEEE39,UK,True,100,B,3,128,0.001,0.1976361870765686,10580282.0,1262.5845947265625,0.0903937816619873,0.2001169323921203,2412.34521484375,18.344356536865234,19534608.0,11239178.0,9200.9560546875,11538142.0,761.6486206054688,2031.8184814453125,30.310508728027344,2226.561279296875
gin,IEEE39,IEEE24,True,300,B,3,128,0.001,0.1733686774969101,17639.857421875,40.40858459472656,0.1028798297047615,0.1220225691795349,6.929142475128174,1.1230703592300415,50000.453125,9455.1787109375,1.055114984512329,11102.7353515625,43.65081024169922,46.19831466674805,0.4933624863624573,71.29183959960938
gin,IEEE39,IEEE39,False,300,B,3,128,0.001,0.0159462671726942,412.9444580078125,3.6566877365112314,0.0015453189844265,0.0196162927895784,0.6962037086486816,0.0475814491510391,20.6069278717041,1597.40185546875,0.0374156534671783,33.73181915283203,0.5934150815010071,10.24929141998291,0.1229449287056922,3.661098718643189
gin,IEEE39,IEEE118,True,300,B,3,128,0.001,0.1026807352900505,60578.484375,56.60715103149414,0.0682656019926071,0.0660323426127433,2.4557313919067383,0.7516195774078369,179226.515625,44830.7734375,0.3651214838027954,18256.291015625,38.56581497192383,60.92377471923828,0.3304848372936249,126.60856628417967
gin,IEEE39,UK,True,300,B,3,128,0.001,0.2443504780530929,16173004.0,1638.017578125,0.0905238464474678,0.2211454212665558,2685.21142578125,30.24497413635254,19590864.0,13725329.0,11400.1630859375,31364428.0,767.6055908203125,1756.2392578125,36.74185562133789,3991.48388671875
gin,IEEE39,IEEE24,True,700,B,3,128,0.001,0.1796474754810333,18940.701171875,38.98778533935547,0.1066056787967681,0.1674797385931015,2.165646553039551,0.6959066987037659,53687.62109375,17812.05078125,0.1030661240220069,4263.02685546875,45.02386474609375,66.69681549072266,0.1834151446819305,44.04704666137695
gin,IEEE39,IEEE39,False,700,B,3,128,0.001,0.0154094872996211,385.6115112304688,3.7212822437286377,0.0015918213175609,0.018871571868658,0.5546994805335999,0.0531827919185161,21.86581039428711,1478.4154052734375,0.0237517785280942,42.14117813110352,0.5523610711097717,10.153485298156738,0.0995615795254707,4.079720497131348
gin,IEEE39,IEEE118,True,700,B,3,128,0.001,0.0911441370844841,47730.72265625,56.53043365478516,0.0607403330504894,0.0566999427974224,2.676602363586426,0.703154981136322,141890.328125,33054.30859375,0.4337538778781891,15977.8544921875,34.3028450012207,73.57984924316406,0.3142900168895721,117.92474365234376
gin,IEEE39,UK,True,700,B,3,128,0.001,0.3062016367912292,25396822.0,1979.44970703125,0.0956713557243347,0.3235650360584259,1054.4765625,38.30962753295898,21882224.0,29382588.0,1758.0367431640625,50320716.0,837.2974243164062,2524.272705078125,12.483985900878906,4543.74462890625
gin,IEEE39,IEEE24,True,1000,B,3,128,0.001,0.1853626519441604,20165.0,46.90159225463867,0.1015763208270073,0.138170838356018,5.156301498413086,1.4995664358139038,48741.44140625,12123.3369140625,0.5842751860618591,19794.634765625,43.127384185791016,53.5699462890625,0.4423475265502929,90.46669006347656
gin,IEEE39,IEEE39,False,1000,B,3,128,0.001,0.01480492670089,355.9476318359375,3.5702009201049805,0.001636205241084,0.0181210562586784,0.5363299250602722,0.050171609967947,23.10215759277344,1363.161865234375,0.0222046915441751,37.50425338745117,0.5061171650886536,9.65602970123291,0.0967357903718948,4.021920204162598
gin,IEEE39,IEEE118,True,1000,B,3,128,0.001,0.0931012406945228,49802.53125,56.765472412109375,0.0599407441914081,0.0677075907588005,5.571622371673584,0.6557161211967468,138179.21875,47134.3515625,1.8794856071472168,13894.6640625,33.838741302490234,80.83576965332031,0.6164403557777405,111.77093505859376
gin,IEEE39,UK,True,1000,B,3,128,0.001,0.479371964931488,62245732.0,3107.97998046875,0.0977392345666885,0.2079702466726303,2340.6904296875,79.0020980834961,22838390.0,12138619.0,8662.4755859375,213997248.0,865.5869140625,1598.914306640625,31.190792083740234,9936.228515625
gin,IEEE118,IEEE24,True,0,B,3,128,0.001,29.195009231567383,500231488.0,7305.74072265625,5.203136444091797,53.495079040527344,238.1777191162109,79.59809875488281,127892136.0,1817260032.0,1246.64599609375,55772672.0,2268.2958984375,21766.341796875,18.38776016235352,5169.93896484375
gin,IEEE118,IEEE39,True,0,B,3,128,0.001,5.760772705078125,53893336.0,2374.447265625,0.0892675071954727,6.9618120193481445,128.32081604003906,30.985424041748047,68764.421875,201198592.0,1271.085693359375,14304718.0,40.28423690795898,6621.19775390625,21.070016860961918,2815.23681640625
gin,IEEE118,IEEE118,False,0,B,3,128,0.001,0.0031972872093319,58.73592758178711,1.625537991523743,0.0009390134364366,0.0040442156605422,0.2383529096841812,0.0318906791508197,33.911109924316406,168.1633758544922,0.0034396678674966,32.865779876708984,0.4135764539241791,3.0492584705352783,0.0320793166756629,3.007237195968628
gin,IEEE118,UK,True,0,B,3,128,0.001,53.42989349365234,773273157632.0,376457.65625,2.9612836837768555,100.97308349609376,24177.9921875,2479.12353515625,20964651008.0,2861396656128.0,924260.8125,210730434560.0,26811.5,1135631.375,286.77301025390625,343101.03125
gin,IEEE118,IEEE24,True,100,B,3,128,0.001,10.297819137573242,62236384.0,3094.264892578125,0.1399585455656051,17.04315757751465,141.63426208496094,85.5318832397461,92536.3359375,184454592.0,440.8363952636719,64397968.0,60.4172248840332,7021.63330078125,12.409232139587402,5282.59912109375
gin,IEEE118,IEEE39,True,100,B,3,128,0.001,1.567703366279602,3991180.5,894.5160522460938,0.0891978293657302,0.8191550970077515,51.54364013671875,29.66361427307129,68657.109375,2785560.5,205.08355712890625,13110298.0,40.26153945922852,803.5875244140625,9.269396781921388,2724.9453125
gin,IEEE118,IEEE118,False,100,B,3,128,0.001,0.0032579828985035,60.987117767333984,1.6561791896820068,0.0011683718767017,0.0039531751535832,0.2428342401981353,0.0308557823300361,52.50016021728516,160.67745971679688,0.0035702236928045,30.767309188842773,0.4263281226158142,2.6392815113067627,0.0335747227072715,3.525531530380249
gin,IEEE118,UK,True,100,B,3,128,0.001,57.82476425170898,905716039680.0,410507.59375,0.1465167254209518,108.96537017822266,16075.484375,2910.837890625,51321812.0,3332298506240.0,408584.78125,290513911808.0,1254.1754150390625,1234247.625,229.73123168945312,406298.9375
gin,IEEE118,IEEE24,True,300,B,3,128,0.001,1.7133642435073853,1722872.75,567.4939575195312,0.0893997475504875,0.9254088401794434,68.76110076904297,26.77318382263184,37756.00390625,543821.9375,103.9026107788086,6309808.5,37.38846969604492,402.4484252929688,5.542579174041748,1824.59619140625
gin,IEEE118,IEEE39,True,300,B,3,128,0.001,0.51165771484375,425140.6875,286.8539123535156,0.0900092273950576,0.1114491149783134,25.20809364318848,10.294713020324709,69911.8984375,51562.45703125,49.05244827270508,1579039.25,40.64765167236328,74.90512084960938,5.111928939819336,1026.7508544921875
gin,IEEE118,IEEE118,False,300,B,3,128,0.001,0.0037973781581968,82.85298919677734,1.7218376398086548,0.0016448040260002,0.0043902611359953,0.3121317028999328,0.0300530176609754,104.04631042480467,198.1725616455078,0.005898633506149,29.18720817565918,0.8608487248420715,2.927238702774048,0.0465345010161399,3.0527284145355225
gin,IEEE118,UK,True,300,B,3,128,0.001,8.691864967346191,20463986688.0,72465.078125,0.1207483038306236,9.637319564819336,9631.0322265625,1275.1904296875,34856972.0,26066296832.0,146655.9375,55754641408.0,1034.4708251953125,109145.4453125,124.34952545166016,179556.0625
